study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_bytes	fastq_ftp
PRJNA396019	SAMN07550158	SRS2456653	SRX3122070	SRR5964174	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_37	SINGLE	132615825;145868222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964174/SRR5964174_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964174/SRR5964174_2.fastq.gz
PRJNA396019	SAMN07549944	SRS2456650	SRX3122069	SRR5964175	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_04	SINGLE	228805190;249276860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964175/SRR5964175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964175/SRR5964175_2.fastq.gz
PRJNA396019	SAMN07550105	SRS2456652	SRX3122068	SRR5964176	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_02	SINGLE	112544499;121467443	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964176/SRR5964176_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964176/SRR5964176_2.fastq.gz
PRJNA396019	SAMN07549945	SRS2456651	SRX3122067	SRR5964177	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_06	SINGLE	111318722;123575548	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964177/SRR5964177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964177/SRR5964177_2.fastq.gz
PRJNA396019	SAMN07549943	SRS2456649	SRX3122066	SRR5964178	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_48	SINGLE	324129536;349962788	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964178/SRR5964178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964178/SRR5964178_2.fastq.gz
PRJNA396019	SAMN07549946	SRS2456648	SRX3122065	SRR5964179	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_07	SINGLE	123136188;134935395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964179/SRR5964179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964179/SRR5964179_2.fastq.gz
PRJNA396019	SAMN07550128	SRS2456647	SRX3122064	SRR5964180	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_07	SINGLE	130214650;142185148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964180/SRR5964180_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964180/SRR5964180_2.fastq.gz
PRJNA396019	SAMN07550127	SRS2456646	SRX3122063	SRR5964181	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_06	SINGLE	92115748;102319794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964181/SRR5964181_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964181/SRR5964181_2.fastq.gz
PRJNA396019	SAMN07550154	SRS2456645	SRX3122062	SRR5964182	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_32	SINGLE	217771180;242749349	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964182/SRR5964182_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964182/SRR5964182_2.fastq.gz
PRJNA396019	SAMN07550120	SRS2456642	SRX3122061	SRR5964183	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_44	SINGLE	126577034;137636473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964183/SRR5964183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964183/SRR5964183_2.fastq.gz
PRJNA396019	SAMN07550119	SRS2456644	SRX3122060	SRR5964184	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_43	SINGLE	164338214;182381686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964184/SRR5964184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964184/SRR5964184_2.fastq.gz
PRJNA396019	SAMN07550122	SRS2456643	SRX3122059	SRR5964185	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_46	SINGLE	443821298;477380806	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964185/SRR5964185_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964185/SRR5964185_2.fastq.gz
PRJNA396019	SAMN07550107	SRS2456641	SRX3122058	SRR5964186	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_32	SINGLE	274277355;297188617	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964186/SRR5964186_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964186/SRR5964186_2.fastq.gz
PRJNA396019	SAMN07550124	SRS2456640	SRX3122057	SRR5964187	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_48	SINGLE	301628166;326057492	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964187/SRR5964187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964187/SRR5964187_2.fastq.gz
PRJNA396019	SAMN07550123	SRS2456639	SRX3122056	SRR5964188	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_47	SINGLE	433562286;466636701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964188/SRR5964188_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964188/SRR5964188_2.fastq.gz
PRJNA396019	SAMN07550126	SRS2456636	SRX3122055	SRR5964189	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_05	SINGLE	118992011;128859197	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964189/SRR5964189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964189/SRR5964189_2.fastq.gz
PRJNA396019	SAMN07550125	SRS2456638	SRX3122054	SRR5964190	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_04	SINGLE	86954538;94984922	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964190/SRR5964190_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964190/SRR5964190_2.fastq.gz
PRJNA396019	SAMN07549992	SRS2456637	SRX3122053	SRR5964191	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_07	SINGLE	236936413;262143117	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964191/SRR5964191_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964191/SRR5964191_2.fastq.gz
PRJNA396019	SAMN07549991	SRS2456633	SRX3122052	SRR5964192	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_06	SINGLE	211707267;229514041	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964192/SRR5964192_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964192/SRR5964192_2.fastq.gz
PRJNA396019	SAMN07549990	SRS2456634	SRX3122051	SRR5964193	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_05	SINGLE	203125290;221679564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964193/SRR5964193_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964193/SRR5964193_2.fastq.gz
PRJNA396019	SAMN07549989	SRS2456635	SRX3122050	SRR5964194	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_04	SINGLE	217146433;237931220	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964194/SRR5964194_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964194/SRR5964194_2.fastq.gz
PRJNA396019	SAMN07549996	SRS2456632	SRX3122049	SRR5964195	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_10	SINGLE	147727980;160182057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964195/SRR5964195_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964195/SRR5964195_2.fastq.gz
PRJNA396019	SAMN07549995	SRS2456631	SRX3122048	SRR5964196	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_POP	SINGLE	461770341;518867163	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964196/SRR5964196_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964196/SRR5964196_2.fastq.gz
PRJNA396019	SAMN07549994	SRS2456630	SRX3122047	SRR5964197	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_09	SINGLE	136893411;150251802	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964197/SRR5964197_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964197/SRR5964197_2.fastq.gz
PRJNA396019	SAMN07549993	SRS2456629	SRX3122046	SRR5964198	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_OP_08	SINGLE	211683345;230917446	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964198/SRR5964198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964198/SRR5964198_2.fastq.gz
PRJNA396019	SAMN07549998	SRS2456627	SRX3122045	SRR5964199	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_12	SINGLE	125799448;136213482	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964199/SRR5964199_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964199/SRR5964199_2.fastq.gz
PRJNA396019	SAMN07549997	SRS2456628	SRX3122044	SRR5964200	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_11	SINGLE	159359877;174824377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964200/SRR5964200_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964200/SRR5964200_2.fastq.gz
PRJNA396019	SAMN07550150	SRS2456626	SRX3122043	SRR5964201	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_27	SINGLE	148483875;159873761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964201/SRR5964201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964201/SRR5964201_2.fastq.gz
PRJNA396019	SAMN07549941	SRS2456625	SRX3122042	SRR5964202	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_46	SINGLE	267115735;286973781	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964202/SRR5964202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964202/SRR5964202_2.fastq.gz
PRJNA396019	SAMN07549921	SRS2456623	SRX3122041	SRR5964203	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_28	SINGLE	115396141;124503451	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964203/SRR5964203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964203/SRR5964203_2.fastq.gz
PRJNA396019	SAMN07549922	SRS2456622	SRX3122040	SRR5964204	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_29	SINGLE	292586320;322608410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964204/SRR5964204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964204/SRR5964204_2.fastq.gz
PRJNA396019	SAMN07550149	SRS2456624	SRX3122039	SRR5964205	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_26	SINGLE	132424385;145566135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964205/SRR5964205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964205/SRR5964205_2.fastq.gz
PRJNA396019	SAMN07549920	SRS2456621	SRX3122038	SRR5964206	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_27	SINGLE	261026004;282095064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964206/SRR5964206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964206/SRR5964206_2.fastq.gz
PRJNA396019	SAMN07549925	SRS2456618	SRX3122037	SRR5964207	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_31	SINGLE	237009832;255009185	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964207/SRR5964207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964207/SRR5964207_2.fastq.gz
PRJNA396019	SAMN07549926	SRS2456620	SRX3122036	SRR5964208	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_32	SINGLE	230521367;250420726	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964208/SRR5964208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964208/SRR5964208_2.fastq.gz
PRJNA396019	SAMN07549923	SRS2456619	SRX3122035	SRR5964209	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_02	SINGLE	223898313;241107103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964209/SRR5964209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964209/SRR5964209_2.fastq.gz
PRJNA396019	SAMN07549924	SRS2456617	SRX3122034	SRR5964210	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_30	SINGLE	248707533;271984490	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964210/SRR5964210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964210/SRR5964210_2.fastq.gz
PRJNA396019	SAMN07550152	SRS2456616	SRX3122033	SRR5964211	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_30	SINGLE	179762780;196435221	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964211/SRR5964211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964211/SRR5964211_2.fastq.gz
PRJNA396019	SAMN07550106	SRS2456615	SRX3122032	SRR5964212	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_30	SINGLE	299527823;325081415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964212/SRR5964212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964212/SRR5964212_2.fastq.gz
PRJNA396019	SAMN07549927	SRS2456613	SRX3122031	SRR5964213	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_33	SINGLE	166856790;181556084	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964213/SRR5964213_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964213/SRR5964213_2.fastq.gz
PRJNA396019	SAMN07549928	SRS2456614	SRX3122030	SRR5964214	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_34	SINGLE	272795265;297869293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964214/SRR5964214_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964214/SRR5964214_2.fastq.gz
PRJNA396019	SAMN07550151	SRS2456612	SRX3122029	SRR5964215	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_29	SINGLE	91926095;106177889	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964215/SRR5964215_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964215/SRR5964215_2.fastq.gz
PRJNA396019	SAMN07549937	SRS2456611	SRX3122028	SRR5964216	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_42	SINGLE	305246978;311413027	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964216/SRR5964216_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964216/SRR5964216_2.fastq.gz
PRJNA396019	SAMN07549939	SRS2456610	SRX3122027	SRR5964217	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_44	SINGLE	361502587;392611941	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964217/SRR5964217_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964217/SRR5964217_2.fastq.gz
PRJNA396019	SAMN07549855	SRS2456609	SRX3122026	SRR5964218	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_45	SINGLE	150124533	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964218/SRR5964218.fastq.gz
PRJNA396019	SAMN07550146	SRS2456608	SRX3122025	SRR5964219	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_23	SINGLE	222607627;243384902	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964219/SRR5964219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964219/SRR5964219_2.fastq.gz
PRJNA396019	SAMN07549942	SRS2456607	SRX3122024	SRR5964220	9606	Homo sapiens	Illumina HiSeq 4000	KTN126_0_47	SINGLE	136230297;146912079	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964220/SRR5964220_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964220/SRR5964220_2.fastq.gz
PRJNA396019	SAMN07550133	SRS2456606	SRX3122023	SRR5964221	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_10	SINGLE	189742197;205647467	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964221/SRR5964221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964221/SRR5964221_2.fastq.gz
PRJNA396019	SAMN07550134	SRS2456603	SRX3122022	SRR5964222	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_11	SINGLE	189635461;205598699	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964222/SRR5964222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964222/SRR5964222_2.fastq.gz
PRJNA396019	SAMN07550135	SRS2456605	SRX3122021	SRR5964223	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_12	SINGLE	374486849;410919005	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964223/SRR5964223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964223/SRR5964223_2.fastq.gz
PRJNA396019	SAMN07550136	SRS2456604	SRX3122020	SRR5964224	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_13	SINGLE	208184350;227008485	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964224/SRR5964224_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964224/SRR5964224_2.fastq.gz
PRJNA396019	SAMN07550129	SRS2456602	SRX3122019	SRR5964225	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_08	SINGLE	133586947;146569746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964225/SRR5964225_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964225/SRR5964225_2.fastq.gz
PRJNA396019	SAMN07550130	SRS2456601	SRX3122018	SRR5964226	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_0_09	SINGLE	119503742;130854567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964226/SRR5964226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964226/SRR5964226_2.fastq.gz
PRJNA396019	SAMN07550027	SRS2456600	SRX3122017	SRR5964227	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_40	SINGLE	116842228;125802362	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964227/SRR5964227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964227/SRR5964227_2.fastq.gz
PRJNA396019	SAMN07550028	SRS2456599	SRX3122016	SRR5964228	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_41	SINGLE	315732244;342907099	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964228/SRR5964228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964228/SRR5964228_2.fastq.gz
PRJNA396019	SAMN07550025	SRS2456598	SRX3122015	SRR5964229	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_39	SINGLE	286191443;314337948	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964229/SRR5964229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964229/SRR5964229_2.fastq.gz
PRJNA396019	SAMN07550026	SRS2456595	SRX3122014	SRR5964230	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_03	SINGLE	131813123;142005552	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964230/SRR5964230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964230/SRR5964230_2.fastq.gz
PRJNA396019	SAMN07550023	SRS2456597	SRX3122013	SRR5964231	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_37	SINGLE	237353393;258824455	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964231/SRR5964231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964231/SRR5964231_2.fastq.gz
PRJNA396019	SAMN07550024	SRS2456596	SRX3122012	SRR5964232	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_38	SINGLE	223248393;245788251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964232/SRR5964232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964232/SRR5964232_2.fastq.gz
PRJNA396019	SAMN07550021	SRS2456594	SRX3122011	SRR5964233	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_35	SINGLE	117902585;129372373	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964233/SRR5964233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964233/SRR5964233_2.fastq.gz
PRJNA396019	SAMN07550022	SRS2456593	SRX3122010	SRR5964234	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_36	SINGLE	266525599;292040150	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964234/SRR5964234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964234/SRR5964234_2.fastq.gz
PRJNA396019	SAMN07550019	SRS2456592	SRX3122009	SRR5964235	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_32	SINGLE	131563907;143242519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964235/SRR5964235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964235/SRR5964235_2.fastq.gz
PRJNA396019	SAMN07550020	SRS2456590	SRX3122008	SRR5964236	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_0_33	SINGLE	144476242;158628619	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964236/SRR5964236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964236/SRR5964236_2.fastq.gz
PRJNA396019	SAMN07549853	SRS2456591	SRX3122007	SRR5964237	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_43	SINGLE	118468682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964237/SRR5964237.fastq.gz
PRJNA396019	SAMN07549854	SRS2456589	SRX3122006	SRR5964238	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_44	SINGLE	210776450	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5964238/SRR5964238.fastq.gz
PRJNA396019	SAMN07550157	SRS2456588	SRX3122005	SRR5964239	9606	Homo sapiens	Illumina HiSeq 4000	KTN302_2_36	SINGLE	220189204;238994462	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964239/SRR5964239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5964239/SRR5964239_2.fastq.gz
PRJNA396019	SAMN07549856	SRS2456587	SRX3122004	SRR5964240	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_46	SINGLE	216843313	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5964240/SRR5964240.fastq.gz
PRJNA396019	SAMN07549849	SRS2456586	SRX3122003	SRR5964241	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_39	SINGLE	42211377	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5964241/SRR5964241.fastq.gz
PRJNA396019	SAMN07549850	SRS2456585	SRX3122002	SRR5964242	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_40	SINGLE	145679553	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5964242/SRR5964242.fastq.gz
PRJNA396019	SAMN07549851	SRS2456583	SRX3122001	SRR5964243	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_41	SINGLE	169186393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5964243/SRR5964243.fastq.gz
PRJNA396019	SAMN07549852	SRS2456582	SRX3122000	SRR5964244	9606	Homo sapiens	Illumina HiSeq 4000	KTN615_0_42	SINGLE	165195205	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5964244/SRR5964244.fastq.gz
PRJNA396019	SAMN07550053	SRS2456584	SRX3121999	SRR5964245	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_OP_21	SINGLE	158604719;172469512	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964245/SRR5964245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5964245/SRR5964245_2.fastq.gz
PRJNA396019	SAMN07550054	SRS2456580	SRX3121998	SRR5964246	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_OP_22	SINGLE	123106237;131490564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964246/SRR5964246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5964246/SRR5964246_2.fastq.gz
PRJNA396019	SAMN07550055	SRS2456581	SRX3121997	SRR5964247	9606	Homo sapiens	Illumina HiSeq 4000	KTN129_OP_23	SINGLE	111447351;120213270	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964247/SRR5964247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5964247/SRR5964247_2.fastq.gz
